A_and_B_1_1_10-20-21_1_T0s_1.ptu	 	 	A_and_B_1_1_10-20-21_1_T0s_1.ptu (A)	 	 	A_and_B_1_1_10-20-21_1_T0s_1.ptu (B)	 	 	A_and_B_1_1_10-20-21_2_T302s_1.ptu	 	 	A_and_B_1_1_10-20-21_2_T302s_1.ptu (A)	 	 	A_and_B_1_1_10-20-21_2_T302s_1.ptu (B)	 	 	A_and_B_1_1_10-20-21_3_T604s_1.ptu	 	 	A_and_B_1_1_10-20-21_3_T604s_1.ptu (A)	 	 	A_and_B_1_1_10-20-21_3_T604s_1.ptu (B)	 	 
Correlation time[ms]	G(t)[]	켇rr []	Correlation time[ms]	G(t)[]	켇rr []	Correlation time[ms]	G(t)[]	켇rr []	Correlation time[ms]	G(t)[]	켇rr []	Correlation time[ms]	G(t)[]	켇rr []	Correlation time[ms]	G(t)[]	켇rr []	Correlation time[ms]	G(t)[]	켇rr []	Correlation time[ms]	G(t)[]	켇rr []	Correlation time[ms]	G(t)[]	켇rr []
57.3409769970121	0.000651449250406212	0.00027669415480798	57.3409769970121	0.000952343030869438	0.000376189041343885	57.3409769970121	0.000343128092162783	0.000342131343082938	57.3409769970121	0.000356420361777042	0.000305517968212842	57.3409769970121	0.000668015734971517	0.000342775181209238	57.3409769970121	0.00108797201751719	0.000444795608704836	57.3409769970121	0.000196433100683458	0.000362775388779504	57.3409769970121	0.000253867234137691	0.000584221222637179	57.3409769970121	0.000374955141085544	0.000331009325680287
60.6176328241557	0.000325769287445345	0.000315623078566483	60.6176328241557	0.000578714087027779	0.000367282311986925	60.6176328241557	2.65339807499675E-5	0.000433731392424109	60.6176328241557	0.000130964085085551	0.000269987641580941	60.6176328241557	0.000943187347983833	0.000395258432949887	60.6176328241557	1.58250476292521E-5	0.000240372887028377	60.6176328241557	-0.000139596130151517	0.000313366087090128	60.6176328241557	0.000381692029271996	0.000531823837336037	60.6176328241557	3.14454200180588E-5	0.000341664843956003
63.8942886512993	0.00020199613361579	0.000327457262445905	63.8942886512993	0.000896354588998886	0.000415696651907121	63.8942886512993	-0.000433768193835447	0.000367387116736147	63.8942886512993	0.00071774662499562	0.000358709435375797	63.8942886512993	0.000990488638787379	0.000447608254737623	63.8942886512993	0.00110934618171068	0.000530407795829729	63.8942886512993	-0.00030083842576261	0.000308385754360344	63.8942886512993	-0.0003841785947003	0.000462510165957828	63.8942886512993	-0.000194371623043748	0.000352250152695384
68.8092723920147	0.000174636104721735	0.000313363359991977	68.8092723920147	0.000502421625978838	0.000387373207606072	68.8092723920147	0.000110246339248279	0.000325370134071883	68.8092723920147	0.000557223769438868	0.000364041274873265	68.8092723920147	0.000334689555826708	0.000435386739165264	68.8092723920147	0.000635235936360204	0.000490949981225086	68.8092723920147	0.000385704100872324	0.000347867543497231	68.8092723920147	0.000419325455652055	0.000391445539667997	68.8092723920147	-0.000134314829779932	0.000379575191021773
75.362584046302	-0.000175581219908975	0.000327885370868057	75.362584046302	-0.000228904368969375	0.000453625881963539	75.362584046302	-8.23942355391365E-5	0.000253781609307952	75.362584046302	0.000436198841854597	0.000366730817605017	75.362584046302	0.000801563803704736	0.000471484778177765	75.362584046302	0.000219787615959533	0.000365216991837034	75.362584046302	0.000550176806264869	0.000315514312177684	75.362584046302	0.00013962455308146	0.000381694639990468	75.362584046302	0.000506020104337258	0.000348616272075988
81.9158957005892	-0.000247836295419414	0.000293523597266796	81.9158957005892	-0.000272218957060804	0.000414824759662184	81.9158957005892	0.000233298312700536	0.000242869720555445	81.9158957005892	0.00068779566205141	0.000387524983730841	81.9158957005892	0.00087082454781979	0.000399099918563545	81.9158957005892	0.000146237332444674	0.000436572353229069	81.9158957005892	-0.000367768789400764	0.000327612211525426	81.9158957005892	-0.0005055217829075	0.000472105215526074	81.9158957005892	-0.000202403948983806	0.000388548862739939
88.4692073548764	-0.000203948940189232	0.000206135310401625	88.4692073548764	-1.22465573887635E-5	0.000341500982388793	88.4692073548764	-0.000292162236914673	0.000337233643481841	88.4692073548764	-1.22417391098996E-5	0.00036024528116065	88.4692073548764	0.000688773083750574	0.000424146894095486	88.4692073548764	-0.000398845755315462	0.000464265212009163	88.4692073548764	-0.000117749812533774	0.000383840933332391	88.4692073548764	-0.00035836329921558	0.000440145587092874	88.4692073548764	-0.000170812955907121	0.000367473604487036
95.0225190091636	4.56440537516305E-5	0.000360841123622593	95.0225190091636	0.000113451422297017	0.000448348573406839	95.0225190091636	4.94691127536399E-6	0.000389431604290357	95.0225190091636	0.000782581601566092	0.000289824503733088	95.0225190091636	0.00123506398160662	0.00039544364135342	95.0225190091636	0.000728479394471418	0.000411289216358803	95.0225190091636	-0.000482308785513369	0.000280954919149884	95.0225190091636	-0.000126444635816173	0.000488696584587681	95.0225190091636	-0.000617540755699793	0.000231963214755562
101.575830663451	0.000111474173153314	0.000276086339390656	101.575830663451	7.43180122810384E-5	0.000387499014209961	101.575830663451	0.000263267354135555	0.000325379586536946	101.575830663451	0.000320600301856889	0.000298752917953269	101.575830663451	0.000334179084042609	0.000400165439487617	101.575830663451	0.000529599390120194	0.000348474833062918	101.575830663451	-0.000621232862874493	0.000287278906149197	101.575830663451	-0.000842386721438685	0.000303170716938099	101.575830663451	-0.000609630010879482	0.000446383062791948
108.129142317738	-7.14396655843117E-6	0.000248541707999191	108.129142317738	0.000443798318760944	0.000403567587997244	108.129142317738	-0.000322119274233992	0.000253443718670304	108.129142317738	0.000278684870703906	0.000265910970850401	108.129142317738	0.000153777924399568	0.000351282958306966	108.129142317738	0.000347882010051336	0.000199066788738644	108.129142317738	-0.000838936534308512	0.000351256959539789	108.129142317738	-0.000515311096644827	0.000435160999396417	108.129142317738	-0.000718646815110879	0.000404034802342356
114.682453972025	0.000139365174440185	0.00030866961037624	114.682453972025	0.000351194659027992	0.000503727390702954	114.682453972025	0.000276287347703141	0.000301044740169089	114.682453972025	-6.94545890091734E-5	0.000291420797262349	114.682453972025	-0.000227636175172689	0.000373780779053454	114.682453972025	3.07302702014496E-5	0.000200048409615851	114.682453972025	-0.000247174656440776	0.000194661361772317	114.682453972025	-0.00027372259732805	0.000242089780600782	114.682453972025	-0.000463270780360319	0.00022779363959791
121.235765626312	-0.000205661103061963	0.00033089072332351	121.235765626312	-0.000669088154262515	0.000313946350201001	121.235765626312	0.000233479137147209	0.000396109526630631	121.235765626312	4.74895135852935E-5	0.000377852745708475	121.235765626312	-0.000162390061999762	0.000381703946320488	121.235765626312	-5.05475064615039E-5	0.00048595965585222	121.235765626312	0.000263131205645311	0.000474558674678686	121.235765626312	-3.70493687175406E-5	0.000533828936127834	121.235765626312	0.000283274150356373	0.000367074928606696
127.7890772806	0.000240921398765106	0.000287145700897092	127.7890772806	0.000112365390025742	0.000358336765362931	127.7890772806	0.000336161899519914	0.000340086037205962	127.7890772806	-8.05835237257223E-5	0.000308830040746246	127.7890772806	9.43990694453018E-5	0.000347314637080823	127.7890772806	2.35686144508995E-5	0.000416705520950715	127.7890772806	0.000405636678319884	0.00037978949168028	127.7890772806	0.000433253128888751	0.000428576744804678	127.7890772806	-0.000224369808731026	0.00047373974233281
137.61904476203	0.00016058325664419	0.000283433573257953	137.61904476203	0.000405438993753925	0.000362968205017146	137.61904476203	0.000248419545310795	0.000285702112419151	137.61904476203	0.000347336061927108	0.000289769037356847	137.61904476203	0.000727720516338055	0.000406981682826439	137.61904476203	0.000375629888625242	0.000294026747400787	137.61904476203	-0.000134879460743368	0.00025088557119842	137.61904476203	0.000103314143490612	0.000251864161407701	137.61904476203	1.84770342691204E-5	0.000234778547081236
150.725668070605	-0.000314350894449999	0.000216417635981755	150.725668070605	-0.000197664629076428	0.000343261565625697	150.725668070605	-0.000271769165085773	0.000206492415039905	150.725668070605	-9.08149521085816E-5	0.000349925507151509	150.725668070605	2.20004758505571E-5	0.000438630160430991	150.725668070605	-9.09965054416513E-5	0.000338086714058525	150.725668070605	1.62797216904014E-5	0.000302567570873287	150.725668070605	-0.0001460888393297	0.000398034846565357	150.725668070605	0.000195930380064653	0.000286519308934321
163.832291379179	-0.000488342977526966	0.000183310019517795	163.832291379179	-0.000549458250370507	0.000243492513140259	163.832291379179	-0.000306994276748385	0.000290374938196264	163.832291379179	-0.000247773209049026	0.000293201725454125	163.832291379179	-0.00058038664231241	0.000314747721969715	163.832291379179	-0.000265918475294566	0.000312389039442207	163.832291379179	-7.01005143107318E-5	0.000276200838605699	163.832291379179	-2.03675334982824E-5	0.000360702753487599	163.832291379179	-3.58112760069101E-5	0.000290011069230962
176.938914687754	-0.000290921638004693	0.000272475120863517	176.938914687754	-0.000545312380872132	0.000325618513953168	176.938914687754	-0.000145087226107878	0.000304569205096199	176.938914687754	-0.000267572003090846	0.000272934044587005	176.938914687754	-0.000436166525067082	0.000298129003718626	176.938914687754	-0.000291280493803907	0.000333571783649891	176.938914687754	0.000199731856720841	0.000323682503492064	176.938914687754	-2.29271720381856E-6	0.000484506586798041	176.938914687754	0.000201592519552593	0.000370963048852867
190.045537996328	-0.000187893804069918	0.000296602520038678	190.045537996328	-0.000454225987291118	0.000326721222768006	190.045537996328	-0.000320789051725722	0.000255150422971306	190.045537996328	0.000128831038223129	0.000235582168439454	190.045537996328	8.73301329182471E-5	0.000305363597130363	190.045537996328	0.000183596996453113	0.000272500043508306	190.045537996328	0.000267591182110801	0.000282189597245197	190.045537996328	4.13973573310391E-5	0.00031985397247475	190.045537996328	0.000177075021875838	0.000343114731584643
203.152161304903	-0.000246969858167976	0.000256494531224257	203.152161304903	-0.000439161671408187	0.000288001979529933	203.152161304903	-4.6640628689734E-5	0.000345627442320016	203.152161304903	0.000111116585998784	0.00037719174700322	203.152161304903	3.18032101607836E-5	0.00043434825026968	203.152161304903	0.000150078930354384	0.000378281079064646	203.152161304903	0.000192089501917271	0.000328494387389734	203.152161304903	-0.000132043712388969	0.000392800642379705	203.152161304903	0.000393376592503567	0.000367585157677015
216.258784613477	-0.000264137181122903	0.000252959035843951	216.258784613477	-0.00054693675317834	0.000445910269405143	216.258784613477	-0.000145716646474442	0.00021677508082581	216.258784613477	-0.000243632611260523	0.000401723142876388	216.258784613477	-0.000321001415934835	0.00052217969681043	216.258784613477	-0.000617878003592579	0.000398050678014034	216.258784613477	-0.000197622878005201	0.000224387173659697	216.258784613477	-0.000181064165211349	0.000339844680190713	216.258784613477	-0.00043539525607864	0.000266705602646785
229.365407922051	-0.000256861203871734	0.000286813876764204	229.365407922051	-0.000531098424687241	0.000349260743576459	229.365407922051	-0.000183801210725596	0.000321457509350267	229.365407922051	-0.000188137616283862	0.000343777375231368	229.365407922051	-0.000203201221845035	0.000399869550704537	229.365407922051	-6.77813101318573E-5	0.000327219577908118	229.365407922051	0.000187050956627092	0.000301319428681894	229.365407922051	0.000342348633145639	0.000372117298276821	229.365407922051	-1.65005623427844E-6	0.000396991886506195
242.472031230626	-2.85481877302553E-6	0.000270743194405081	242.472031230626	-0.000113896986852208	0.000341627399767486	242.472031230626	-0.000184646580799537	0.000304450895691322	242.472031230626	-0.000154261012781807	0.00023654683573853	242.472031230626	-0.000381447124351389	0.000293277272089317	242.472031230626	-2.7402915669913E-5	0.000224731323579328	242.472031230626	0.000566321705212967	0.000219946311651947	242.472031230626	0.000629282031415369	0.000227087497465957	242.472031230626	0.000653153972738901	0.000367945424343172
255.5786545392	0.00014646963861548	0.000359530993393465	255.5786545392	-1.71668269773544E-5	0.000365682918081842	255.5786545392	0.000483998747206838	0.000374659227657206	255.5786545392	0.000103046959167042	0.000430027394244169	255.5786545392	-4.21705456456011E-5	0.0004295294425707	255.5786545392	7.29268582687588E-5	0.000441891386072669	255.5786545392	-3.0865332446659E-5	0.000267615436791918	255.5786545392	-9.31322994293461E-5	0.000425723062890589	255.5786545392	0.000173608343177645	0.000275019461101097
275.238589502062	-0.000523664014203553	0.000304554580110182	275.238589502062	-0.000818053668987523	0.000335266309939852	275.238589502062	-0.000292291128426917	0.000339786200390063	275.238589502062	-0.000235425048918455	0.000355993488143645	275.238589502062	-0.000367068178403106	0.000373023985604362	275.238589502062	-8.45819092390296E-6	0.000372915132079621	275.238589502062	2.12319348278972E-5	0.000307234538137258	275.238589502062	-2.6508816738197E-5	0.000346895402085105	275.238589502062	4.68009214192099E-5	0.000356294449794662
301.451836119211	-0.000522299468281232	0.000363318569244834	301.451836119211	-0.00052701576948842	0.000444887066768953	301.451836119211	-0.000449041115489336	0.000361336078808417	301.451836119211	-4.08801035679861E-5	0.000329551105449413	301.451836119211	-0.00017990725613682	0.000454559485979584	301.451836119211	-0.000106498819811636	0.000243727499759268	301.451836119211	-5.00112137854789E-5	0.000252331141753474	301.451836119211	8.02245989412182E-5	0.000246795532567641	301.451836119211	-2.54854382230543E-5	0.000327560594948214
327.66508273636	-0.000905796317113098	0.000278876804302994	327.66508273636	-0.00109744058085839	0.000374951335575419	327.66508273636	-0.000642843315019572	0.000278610968282665	327.66508273636	7.76685661264656E-5	0.000198831353489859	327.66508273636	0.000276290303914278	0.000335999689584091	327.66508273636	-0.000227427859859759	0.000255608971190694	327.66508273636	-5.10618137241532E-5	0.000308880804322919	327.66508273636	-3.0597710157569E-5	0.0005153289222015	327.66508273636	0.000215598764606078	0.000331026322164739
353.878329353508	-0.000975071694484105	0.000313901750870465	353.878329353508	-0.00119769709761184	0.000474940439730112	353.878329353508	-0.00065216349528278	0.000282529123391959	353.878329353508	0.000207027217764167	0.000252062405691908	353.878329353508	0.000162452886013578	0.000264616293456556	353.878329353508	-7.34580438982364E-5	0.000329224120548054	353.878329353508	-2.42759908853522E-7	0.000380919657615954	353.878329353508	-4.9950589711491E-5	0.000525397393513263	353.878329353508	-0.000201440472089707	0.000347166686783371
380.091575970657	-0.000659603958937667	0.000313056640652105	380.091575970657	-0.00110278204355522	0.00032472223544516	380.091575970657	-0.00054950131898759	0.000344819047833758	380.091575970657	0.000100162926186593	0.000216786235079257	380.091575970657	0.000111694421494304	0.000341228718356423	380.091575970657	-8.36561011240082E-5	0.000233839336354991	380.091575970657	-0.000499308062065425	0.000325935548263726	380.091575970657	-0.000765965599908992	0.000431305178647791	380.091575970657	-0.000289701665640702	0.000301655116523537
406.304822587806	-0.00109785836681535	0.000408352265840689	406.304822587806	-0.00120631380997608	0.00044356938344709	406.304822587806	-0.000883775842172069	0.000363783818903119	406.304822587806	-3.07526008474137E-5	0.000271096006094395	406.304822587806	9.33004156944771E-5	0.000396868875597113	406.304822587806	-0.000256956980153998	0.000192927930416402	406.304822587806	-0.000551389355256809	0.000285348680039122	406.304822587806	-0.000537672190248031	0.000463051775003898	406.304822587806	-0.000508407572347671	0.000221109905867143
432.518069204955	-0.000913611121859682	0.000351325141617961	432.518069204955	-0.000842701367168159	0.00044560439748256	432.518069204955	-0.000701232203654558	0.00033508518465335	432.518069204955	0.000384038284165712	0.00032226738620493	432.518069204955	0.000543452439081276	0.000325285019650925	432.518069204955	7.74318138057539E-5	0.000290801181723477	432.518069204955	-0.000448135016571158	0.000274633039347841	432.518069204955	-0.000492135931365443	0.000370294102716412	432.518069204955	-0.000429585601562443	0.00026837929670363
458.731315822104	-0.000947385623906587	0.000359347777771978	458.731315822104	-0.00132125237635465	0.000431867986053556	458.731315822104	-0.000695337906425914	0.000341840174395827	458.731315822104	6.79776305166707E-5	0.000272414160403758	458.731315822104	0.00023740190524726	0.000275673423811902	458.731315822104	-0.000174436253706904	0.000328105878274974	458.731315822104	-0.000430371839073556	0.000327821761502471	458.731315822104	-0.000621942389740199	0.000362876823320999	458.731315822104	-0.000336673906107853	0.000386576293775918
484.944562439253	-0.0012365835603559	0.000332668596381414	484.944562439253	-0.00157569851578348	0.000485829045737542	484.944562439253	-0.00109140227148311	0.000356234677388761	484.944562439253	0.000232390896900676	0.000200609595772313	484.944562439253	0.000149682987857206	0.000309101828814918	484.944562439253	5.64199222268364E-6	0.000246980760810472	484.944562439253	0.000243659459997775	0.000347074955608125	484.944562439253	0.000136112577369892	0.000486929756197378	484.944562439253	0.000446091576904604	0.000365744725955054
511.157809056402	-0.00139062440921381	0.000431172423509735	511.157809056402	-0.00183702714443695	0.000567389591683965	511.157809056402	-0.000971084901509311	0.000389226026036224	511.157809056402	-0.000138520094544328	0.000278933212893663	511.157809056402	0.000284180640496357	0.000368711664029501	511.157809056402	-0.000114644401955589	0.000341860879142789	511.157809056402	-3.20261329855014E-5	0.000438872635674815	511.157809056402	-0.000130912416751975	0.000494079028237644	511.157809056402	0.000185669542412822	0.000363608942526924
550.477678982125	-0.00113737474742155	0.000507611904901517	550.477678982125	-0.00121221973261741	0.000549179918802271	550.477678982125	-0.000988307168475128	0.000530392211420631	550.477678982125	-2.20164464525992E-6	0.000247103753898939	550.477678982125	0.000117586537283421	0.000342563821167327	550.477678982125	-1.82411719632798E-5	0.000227025765409463	550.477678982125	-0.000424118491645928	0.000508685046221909	550.477678982125	-0.000667403450829063	0.000613858563880372	550.477678982125	-9.53136327075207E-5	0.000378886440289417
602.904172216423	-0.00128359654789546	0.000434268509110784	602.904172216423	-0.00115094153776536	0.000546865636987342	602.904172216423	-0.00119441208229764	0.000459755359916969	602.904172216423	0.000241330185498503	0.000297559110357923	602.904172216423	0.00035006505315339	0.00045192497534182	602.904172216423	-3.01557777702124E-5	0.000287948418214839	602.904172216423	-0.000368635828270734	0.00036997287596406	602.904172216423	-0.000738380025333969	0.00045611404873218	602.904172216423	-0.000209086250333814	0.000325295556981316
655.33066545072	-0.00112862207804856	0.000435172268968581	655.33066545072	-0.00129066751930339	0.000493141614668334	655.33066545072	-0.000956252337246814	0.000517980066409368	655.33066545072	0.000307015148921377	0.000263891888859848	655.33066545072	0.00031235465255648	0.000311701886003719	655.33066545072	0.000275118139693536	0.000286451760830687	655.33066545072	-0.000196126748801832	0.000367646029216058	655.33066545072	-0.000531950575745151	0.00053479131464247	655.33066545072	2.3568985857581E-5	0.000271115333118551
707.757158685018	-0.001485141379269	0.000473254854294771	707.757158685018	-0.00179632329664497	0.000521639428720235	707.757158685018	-0.00115276050929095	0.000514932948819864	707.757158685018	0.000535830759664503	0.000363456746836891	707.757158685018	0.000607346816258222	0.000407698934267081	707.757158685018	0.000684965730040226	0.000362478915431688	707.757158685018	-0.00025520864384459	0.0004601230949427	707.757158685018	-0.00064309278145134	0.000584938880952686	707.757158685018	-1.67962070228408E-5	0.000413760535023181
760.183651919316	-0.00101810191833368	0.000479523506022755	760.183651919316	-0.00126260751974433	0.000481297260735645	760.183651919316	-0.000757688159227901	0.00061718785601834	760.183651919316	0.000412266030759865	0.000356156060463828	760.183651919316	0.000102442687268146	0.000460892600775354	760.183651919316	0.000545127625056253	0.000361003424852608	760.183651919316	-0.000432536456721297	0.000524171449761213	760.183651919316	-0.000813114177474982	0.0006512073760019	760.183651919316	-0.000177268334361033	0.000486489597640269
812.610145153613	-0.00128134296699431	0.000450665634622965	812.610145153613	-0.00150211656911794	0.000505943352292825	812.610145153613	-0.00117766818467069	0.000510936811924146	812.610145153613	0.000340145422716451	0.000389725993854682	812.610145153613	0.000268574445469774	0.00052790831018641	812.610145153613	0.000337210491034571	0.000379568154811177	812.610145153613	-0.000383402902985695	0.00058051253072824	812.610145153613	-0.000725282850565017	0.000662899855318038	812.610145153613	-1.61749904489122E-5	0.000490224649678578
865.036638387911	-0.000831023145675824	0.000469060042211335	865.036638387911	-0.000848768256626084	0.000559343582850234	865.036638387911	-0.000833595995614764	0.000517603781310166	865.036638387911	0.000528881108236791	0.000404833635127824	865.036638387911	0.000490432185710636	0.000586987747039099	865.036638387911	0.000491362148668058	0.000359489749633155	865.036638387911	-0.00058010107287476	0.000573410675986296	865.036638387911	-0.000844403134589419	0.000719992487422059	865.036638387911	-0.000234540034561446	0.00042283172379405
917.463131622209	-0.00105957014229597	0.000535287341255248	917.463131622209	-0.00135788074603666	0.000593361888976945	917.463131622209	-0.00092687713568748	0.000567759393957453	917.463131622209	0.000357367553273722	0.000345660652369185	917.463131622209	0.000577584675682278	0.000497227262947481	917.463131622209	0.000173674743334127	0.000360502029955041	917.463131622209	-0.000218628065656254	0.000542540744813751	917.463131622209	-0.00057760599977708	0.000740979267369948	917.463131622209	3.52148826083055E-5	0.000389847955860357
969.889624856506	-0.000985034385332247	0.000539935127187487	969.889624856506	-0.00107060599839257	0.000700308814425349	969.889624856506	-0.00111221773295147	0.0005070172756886	969.889624856506	0.000118399286594305	0.000393943385812625	969.889624856506	0.000272307469071687	0.000476330474114486	969.889624856506	-0.000127138718182611	0.000404253611938542	969.889624856506	-0.000443494962314856	0.000584886665813231	969.889624856506	-0.000814922575762894	0.000702112500532391	969.889624856506	-0.000122945811828184	0.00051549504389293
1022.3161180908	-0.000871052507859517	0.000575020888666534	1022.3161180908	-0.000999124822777787	0.00074229992110475	1022.3161180908	-0.000909246043387353	0.000628064742800898	1022.3161180908	0.000242693136854739	0.000429586447660036	1022.3161180908	0.000448644167752425	0.000598277339916538	1022.3161180908	-4.84611932558745E-5	0.000452751009310469	1022.3161180908	-0.000698494248766046	0.000571603711989715	1022.3161180908	-0.00116228766499834	0.000742520474585819	1022.3161180908	-0.00037465401968067	0.000489909712324539
