4k_dextran_5min_1_T0s_1.ptu	 	 	4k_dextran_5min_1_T0s_1.ptu (A)	 	 	4k_dextran_5min_1_T0s_1.ptu (B)	 	 	4k_dextran_5min_2_T302s_1.ptu	 	 	4k_dextran_5min_2_T302s_1.ptu (A)	 	 	4k_dextran_5min_2_T302s_1.ptu (B)	 	 	4k_dextran_5min_3_T604s_1.ptu	 	 	4k_dextran_5min_3_T604s_1.ptu (A)	 	 	4k_dextran_5min_3_T604s_1.ptu (B)	 	 
Correlation time[ms]	G(t)[]	켇rr []	Correlation time[ms]	G(t)[]	켇rr []	Correlation time[ms]	G(t)[]	켇rr []	Correlation time[ms]	G(t)[]	켇rr []	Correlation time[ms]	G(t)[]	켇rr []	Correlation time[ms]	G(t)[]	켇rr []	Correlation time[ms]	G(t)[]	켇rr []	Correlation time[ms]	G(t)[]	켇rr []	Correlation time[ms]	G(t)[]	켇rr []
1.89381667206643	0.0119951216032749	0.000737172887350286	1.89381667206643	0.0129790933865199	0.000512747353205029	1.89381667206643	0.0128841285394127	0.00150099761738759	1.89381667206643	0.0108902399991375	0.000417230904144637	1.89381667206643	0.0127575076864928	0.000324848429483607	1.89381667206643	0.0114994360834589	0.00128343223192663	1.89381667206643	0.0102266807367037	0.000446255842425475	1.89381667206643	0.013012466097277	0.000478534633026549	1.89381667206643	0.0115595990343344	0.0010233046858125
1.99621216666467	0.011294107592698	0.000634894232501671	1.99621216666467	0.0129679001531126	0.000490749018684248	1.99621216666467	0.0108416876972243	0.00114465265997392	1.99621216666467	0.0102723561043402	0.000389784086889826	1.99621216666467	0.0124313292776532	0.00033804190046437	1.99621216666467	0.0123894375263846	0.00111037741179501	1.99621216666467	0.00967514552670852	0.000460728249846035	1.99621216666467	0.0125067116201754	0.000348967038704834	1.99621216666467	0.00925485011779141	0.00108381930984024
2.14980540856202	0.0101749246456177	0.000395870783595786	2.14980540856202	0.0120283259090425	0.000398352428299339	2.14980540856202	0.00964686792167688	0.00089518570083861	2.14980540856202	0.00887738281170746	0.000439683756096224	2.14980540856202	0.0110658874868484	0.000246743392770983	2.14980540856202	0.010227963383972	0.00122961192038142	2.14980540856202	0.00891769266997449	0.000450799514008684	2.14980540856202	0.0117279711283933	0.00039347485468049	2.14980540856202	0.00963439000236713	0.000693364942249622
2.3545963977585	0.0099415009831871	0.000504549728093959	2.3545963977585	0.0107326981833837	0.000391525676621117	2.3545963977585	0.0102558629201761	0.000959981127921949	2.3545963977585	0.00777996988734125	0.000388244647185941	2.3545963977585	0.00974789878529019	0.000307695758555979	2.3545963977585	0.00843374798018326	0.00096513298238997	2.3545963977585	0.00817788799719928	0.000474458784696602	2.3545963977585	0.0106492062378277	0.000417931676190166	2.3545963977585	0.00897451936913849	0.000717157051456135
2.55938738695497	0.00834782276322997	0.000554079453019909	2.55938738695497	0.00960178653886018	0.000333570419591421	2.55938738695497	0.00861594480065559	0.00150426649168058	2.55938738695497	0.00760728237767468	0.000374759830284458	2.55938738695497	0.00912499904349923	0.000321074171960589	2.55938738695497	0.00894687942956448	0.000929565219216345	2.55938738695497	0.00724538132052759	0.000385597248372768	2.55938738695497	0.00976742539760225	0.00041938251820708	2.55938738695497	0.00731416377204847	0.000646161044772344
2.76417837615145	0.00831305328758341	0.000622777694582849	2.76417837615145	0.00850712213052309	0.000525578796785486	2.76417837615145	0.00629763032506928	0.00132670256887752	2.76417837615145	0.00687129314319914	0.000411522613491193	2.76417837615145	0.00863362023896395	0.000342452632436437	2.76417837615145	0.0071978376230795	0.000939990475173479	2.76417837615145	0.00667466131987314	0.000430056688447609	2.76417837615145	0.00938119130451013	0.000438133330148287	2.76417837615145	0.00774893374403374	0.000745631826503967
2.96896936534792	0.006904502894006	0.000553771770623588	2.96896936534792	0.00838088448125071	0.000314645573685902	2.96896936534792	0.00506622547401423	0.000891964384393311	2.96896936534792	0.0068542855821606	0.000289010174347466	2.96896936534792	0.00778327613254943	0.000299933031302408	2.96896936534792	0.00793273423395265	0.00098626299560796	2.96896936534792	0.00636488152727137	0.000275372540277868	2.96896936534792	0.00851551268297454	0.000317969130692109	2.96896936534792	0.00640522359492187	0.000753306750399265
3.1737603545444	0.00653540969102605	0.00048598832547107	3.1737603545444	0.007700607103843	0.000343986667253082	3.1737603545444	0.00515234134205788	0.00068415427129036	3.1737603545444	0.00590640164617403	0.000367145818506417	3.1737603545444	0.00726472482903652	0.000184098077107049	3.1737603545444	0.00684340350702578	0.000689508636765603	3.1737603545444	0.00636750977799359	0.00038098843100263	3.1737603545444	0.00760422252459001	0.000355331642053651	3.1737603545444	0.00734900341969141	0.000994638905559987
3.37855134374087	0.00598442723359652	0.000381054711611214	3.37855134374087	0.00697760232490833	0.000374518209323969	3.37855134374087	0.00603871087082112	0.00113007057506544	3.37855134374087	0.00536570736318908	0.00033598247807626	3.37855134374087	0.00682304506182578	0.000236693774834443	3.37855134374087	0.004874282323748	0.000888957758604591	3.37855134374087	0.00548552505257607	0.000285934760794054	3.37855134374087	0.00722778536279595	0.000305698413518175	3.37855134374087	0.00665592118000364	0.000639026025130104
3.58334233293735	0.00488278525176781	0.000290576856263855	3.58334233293735	0.00645064220267897	0.000327103194181363	3.58334233293735	0.00424900045579425	0.000860876631133734	3.58334233293735	0.00544802310848253	0.000478161976879571	3.58334233293735	0.00648687903967661	0.000318133046860987	3.58334233293735	0.00533242212820806	0.000673560549185036	3.58334233293735	0.00530163068573801	0.000423519999352061	3.58334233293735	0.00667870649702305	0.000277910246452103	3.58334233293735	0.00593296840444593	0.000797646613063157
3.78813332213383	0.0048236172716251	0.000251497418888725	3.78813332213383	0.00599276660275614	0.000282060208283139	3.78813332213383	0.00532188209370123	0.00112485221619787	3.78813332213383	0.00526238658981858	0.000459167451272508	3.78813332213383	0.00594056507337489	0.000314831316278384	3.78813332213383	0.0067411873012773	0.00126106371140857	3.78813332213383	0.00469967473998593	0.000436524815517967	3.78813332213383	0.00592654565219901	0.000440658799937452	3.78813332213383	0.00485872840436673	0.000767278006289655
3.9929243113303	0.00539890764860616	0.000386069873297799	3.9929243113303	0.00591797290054282	0.000293442031846778	3.9929243113303	0.00437611576949311	0.000899649250734079	3.9929243113303	0.00402628348546529	0.000443035578726379	3.9929243113303	0.00540141300999557	0.000313611640214798	3.9929243113303	0.00517075861959503	0.000895922394904353	3.9929243113303	0.00465736522389772	0.000379155473617242	3.9929243113303	0.0059537225099626	0.000548219452962072	3.9929243113303	0.00616368930124097	0.000872518686599082
4.30011079512502	0.00430203678566873	0.000398624055037841	4.30011079512502	0.00505117651439054	0.000298867570632827	4.30011079512502	0.00447042246717082	0.000796093536023428	4.30011079512502	0.00379689735907315	0.000324150592087256	4.30011079512502	0.0048979079509803	0.000195904554178267	4.30011079512502	0.0043887420606223	0.00069007337782865	4.30011079512502	0.00346393201404011	0.00035005000914553	4.30011079512502	0.00507990939710924	0.000388091353636724	4.30011079512502	0.00418386150217789	0.000711896033472637
4.70969277351797	0.00388863400406641	0.000301606051319157	4.70969277351797	0.00458792764523084	0.000274262839936903	4.70969277351797	0.00440794099100225	0.00069606247621228	4.70969277351797	0.00334833866795767	0.000296754495270716	4.70969277351797	0.00433532478690555	0.000241741781819759	4.70969277351797	0.00382294729131787	0.000735174660029749	4.70969277351797	0.00319686060692885	0.000335501768559374	4.70969277351797	0.0045856898830903	0.000394941962050694	4.70969277351797	0.00468057640843003	0.000729394422960281
5.11927475191092	0.00404591984696485	0.00032692567028374	5.11927475191092	0.00411803744060744	0.000334561769914249	5.11927475191092	0.00489428667746966	0.000960864742434871	5.11927475191092	0.00294043922175372	0.000382384742520714	5.11927475191092	0.00389508714145013	0.000315416689927624	5.11927475191092	0.00370388545418161	0.000816579121293452	5.11927475191092	0.00287014753935618	0.000378975347158665	5.11927475191092	0.00402272805029378	0.000400427607916296	5.11927475191092	0.0034166885613	0.000620693391290538
5.52885673030387	0.00358042856012316	0.000310126847347103	5.52885673030387	0.00395922049478021	0.000323934285018219	5.52885673030387	0.00358357910042727	0.000655173362944322	5.52885673030387	0.00301191032301095	0.000404006111378869	5.52885673030387	0.00385171182512168	0.000305904594842177	5.52885673030387	0.00356975853427014	0.000531270204071278	5.52885673030387	0.00281111673617738	0.000290667058742305	5.52885673030387	0.00363546421670302	0.000353945299566183	5.52885673030387	0.00277732287619638	0.000566215190247121
5.93843870869682	0.00356713694888241	0.000300934831046141	5.93843870869682	0.00403509495651651	0.0003435742609267	5.93843870869682	0.00261527083428473	0.000431352154464888	5.93843870869682	0.00298324730849697	0.000276341282053863	5.93843870869682	0.0036209209451392	0.000329430445008385	5.93843870869682	0.00358024294811206	0.000549714308775642	5.93843870869682	0.00290639332000806	0.00022744312874882	5.93843870869682	0.00382103909986875	0.000365049653367705	5.93843870869682	0.00233587239527741	0.000665636776366125
6.34802068708977	0.00320867689720849	0.000270523543804547	6.34802068708977	0.00333909576900541	0.000325040777078234	6.34802068708977	0.00307463706895795	0.000944681385796838	6.34802068708977	0.00292818373945575	0.000242051047877722	6.34802068708977	0.00341062085184881	0.000387140212433491	6.34802068708977	0.00352686782013909	0.000618924113964992	6.34802068708977	0.00246260471834972	0.000276820803595651	6.34802068708977	0.00316822085121347	0.000299096327413121	6.34802068708977	0.00376557518698144	0.000818074308188679
6.75760266548272	0.00237247106490721	0.00038389783024924	6.75760266548272	0.00261464298207253	0.000299927471130136	6.75760266548272	0.0032767036385888	0.000736470912376056	6.75760266548272	0.00274145318475466	0.000239652182717098	6.75760266548272	0.00288864701861418	0.000255050536273334	6.75760266548272	0.00283916795404314	0.00050183975536638	6.75760266548272	0.00212663872769384	0.000390683025182816	6.75760266548272	0.00267283118086911	0.000286137824209605	6.75760266548272	0.0032544816709223	0.000908157456078473
7.16718464387567	0.0032213923275369	0.000430251275849526	7.16718464387567	0.0026901689269474	0.000401556002903236	7.16718464387567	0.00284788464867722	0.000743470873929513	7.16718464387567	0.00267402455625927	0.000352620194587004	7.16718464387567	0.00261646350967663	0.000174574776856813	7.16718464387567	0.00205907044039269	0.000676945174893186	7.16718464387567	0.00175089520359254	0.000303337493714262	7.16718464387567	0.00262649355717202	0.000228868370756016	7.16718464387567	0.00232443971038388	0.000762713092095094
7.57676662226862	0.00280990722440314	0.000461296027067389	7.57676662226862	0.00224007540941642	0.000263647908836514	7.57676662226862	0.00334232534498848	0.000857539462619492	7.57676662226862	0.00239209357128302	0.000381615961858725	7.57676662226862	0.00254306117478211	0.000287422265172634	7.57676662226862	0.00279075949692323	0.000574347118274492	7.57676662226862	0.00183343816719384	0.000290950160960791	7.57676662226862	0.00268258981774046	0.000196823854970544	7.57676662226862	0.00170804393171258	0.000669896583892542
7.98634860066157	0.00227223067341029	0.000441476719048129	7.98634860066157	0.00250963787712146	0.000450949636241602	7.98634860066157	0.00338364423002122	0.000740336652296382	7.98634860066157	0.00208530883933052	0.000449879144235855	7.98634860066157	0.00255054607941249	0.000255555998559816	7.98634860066157	0.00271973390450344	0.000831213852231547	7.98634860066157	0.00185918208510188	0.000174803747174329	7.98634860066157	0.00243584674973217	0.000199846289577884	7.98634860066157	0.00203820002509187	0.00048780566930501
8.600721568251	0.00227142660323278	0.000461594769326791	8.600721568251	0.002360580749596	0.00038545236257671	8.600721568251	0.00232434355299367	0.000653662934555245	8.600721568251	0.00236943608451949	0.00023360540811284	8.600721568251	0.00262786265624709	0.000261059801084146	8.600721568251	0.00345158601127177	0.000425267920997283	8.600721568251	0.00195869791290558	0.000223318506324861	8.600721568251	0.00224995034239439	0.000221316296671407	8.600721568251	0.0023031675940355	0.000599098703838963
9.4198855250369	0.00220419285556141	0.000318119655504175	9.4198855250369	0.00211681680903124	0.000341663077098176	9.4198855250369	0.0031421690296087	0.000584231092424087	9.4198855250369	0.00231790323738624	0.000340141533727143	9.4198855250369	0.00243434080435516	0.000203905628784246	9.4198855250369	0.00278478736943489	0.000494829532854121	9.4198855250369	0.00148187103424212	0.000256337650631235	9.4198855250369	0.00206526151075992	0.00025657246455647	9.4198855250369	0.000869608562314096	0.000498488845863691
10.2390494818228	0.00145180533424486	0.000361131132359521	10.2390494818228	0.00145649331050538	0.000296559215796546	10.2390494818228	0.000977893693386183	0.00064350603016565	10.2390494818228	0.0017703893337755	0.000253827084371629	10.2390494818228	0.00222129229280478	0.000235089836277317	10.2390494818228	0.00284845276263788	0.000558644949219399	10.2390494818228	0.00160155029388049	0.000386057199965103	10.2390494818228	0.00226619538872803	0.000272881115142936	10.2390494818228	0.00128152602568167	0.000648335978886967
11.0582134386087	0.00182877336295194	0.000410173615452433	11.0582134386087	0.00138407283243286	0.00039495899864491	11.0582134386087	0.00228103943644246	0.00067890386140411	11.0582134386087	0.00197385115009504	0.000274307605375776	11.0582134386087	0.00228657953987808	0.000237208259843412	11.0582134386087	0.00209915207781957	0.00050241138533984	11.0582134386087	0.00138508089238056	0.000178657636662582	11.0582134386087	0.00163825211057806	0.000315790450783044	11.0582134386087	0.00165750581587554	0.000584700133195623
11.8773773953946	0.00110033351975649	0.000365587614540585	11.8773773953946	0.00108551608270454	0.000320683199891263	11.8773773953946	0.00204204735041686	0.000664704035735662	11.8773773953946	0.00122131014361284	0.000310728651069929	11.8773773953946	0.00158136753872013	0.000211822742261863	11.8773773953946	0.00116919162997694	0.000542510216345136	11.8773773953946	0.0011750123887656	0.000344664960372537	11.8773773953946	0.00114536180709402	0.000281404305708779	11.8773773953946	0.00123312731309845	0.000483362667036238
12.6965413521805	0.00105037730749889	0.00027560847742106	12.6965413521805	0.00117624078350656	0.00027887955211987	12.6965413521805	0.000709541749065484	0.000549922823414189	12.6965413521805	0.00161781836732294	0.000384615975285617	12.6965413521805	0.00208163294628009	0.000295288980135154	12.6965413521805	0.00227211879995582	0.000712968387307529	12.6965413521805	0.000629155498782342	0.000359950407317987	12.6965413521805	0.00107561164074727	0.000367371767584234	12.6965413521805	0.000934643199995233	0.000514350427671286
13.5157053089664	0.00105134886551223	0.000302050527804615	13.5157053089664	0.00151900146589004	0.000275320665218768	13.5157053089664	0.000406958781213157	0.000569450687597006	13.5157053089664	0.00136156198879933	0.000245944766448249	13.5157053089664	0.00155286310164877	0.000275334167699421	13.5157053089664	0.000909215914028148	0.000612876125147769	13.5157053089664	0.00123436856417109	0.000321781088930113	13.5157053089664	0.00137109507572359	0.000306069043706785	13.5157053089664	0.00130889174849195	0.000379213956355485
14.3348692657523	0.00160798513680087	0.000360227123936342	14.3348692657523	0.00142610346975037	0.00030907243486096	14.3348692657523	0.00312631709560297	0.000606732507213543	14.3348692657523	0.000567884936670444	0.000322669682286826	14.3348692657523	0.000927261197428145	0.000177223960420706	14.3348692657523	0.00141725222406598	0.000608808363504734	14.3348692657523	0.000761835570754157	0.000307571638865065	14.3348692657523	0.0013287865361531	0.000237728178306602	14.3348692657523	0.000683773714685221	0.000381457056092647
15.1540332225382	0.00195744096234613	0.00017270552894499	15.1540332225382	0.00163660833084241	0.000214846421253109	15.1540332225382	0.00262787512419226	0.000475670559272022	15.1540332225382	0.000785512173494941	0.00036167888476142	15.1540332225382	0.000845682080223964	0.000314722091432332	15.1540332225382	0.000530996792565943	0.00047070701235518	15.1540332225382	0.000713143461635657	0.000173600303385215	15.1540332225382	0.00118039746472272	0.00026941045197374	15.1540332225382	0.000704276043621316	0.000376701217092209
15.9731971793241	0.0016091675066933	0.00024713825859275	15.9731971793241	0.00168064867385078	0.000329754150399119	15.9731971793241	0.00186388910750791	0.000581390921166653	15.9731971793241	0.000467373196143274	0.000239269121618524	15.9731971793241	0.000549986348369994	0.000267637957239475	15.9731971793241	0.000574340761393994	0.000444076354927944	15.9731971793241	0.000931392439760371	0.000340164207521044	15.9731971793241	0.00102363382391954	0.00025585936721466	15.9731971793241	0.00139563534320614	0.000418919406732105
17.201943114503	0.000999957524374699	0.000288733518484041	17.201943114503	0.00084501482291739	0.000280593177081064	17.201943114503	0.00155742626225248	0.000586534861988682	17.201943114503	0.00067560761973426	0.00023873009868051	17.201943114503	0.000749289272958334	0.000230996898132764	17.201943114503	0.00069877981589235	0.000493466820998675	17.201943114503	0.000757007432320637	0.000238914093439591	17.201943114503	0.000961141658816136	0.000250198789099297	17.201943114503	0.000397663140358084	0.000368279528687443
18.8402710280748	0.000760222977288405	0.000310463584553028	18.8402710280748	0.00106622151598557	0.000226339857513566	18.8402710280748	0.000491976091626375	0.000515605160737143	18.8402710280748	0.000617464384611684	0.000232048132018004	18.8402710280748	0.000598535245602861	0.000222974107548838	18.8402710280748	0.000663407670536284	0.000255008708286405	18.8402710280748	5.58289680940156E-5	0.00020560216142716	18.8402710280748	0.000690377942868354	0.000221186160688155	18.8402710280748	0.000107754449069605	0.000448531992222341
20.4785989416466	0.000840135161888883	0.000225973008981034	20.4785989416466	0.00074177338436361	0.000279118589408422	20.4785989416466	0.000693024757970092	0.000424718903499963	20.4785989416466	0.000428618213492491	0.000248141312215888	20.4785989416466	0.000375764314781331	0.000246248336966602	20.4785989416466	6.67660909725708E-5	0.000455216035868449	20.4785989416466	0.000623505369293712	0.000242031740870458	20.4785989416466	0.000827942421618002	0.000210322999632135	20.4785989416466	0.000116671214250399	0.00052362504426495
22.1169268552184	0.000546679541233652	0.000260319893045393	22.1169268552184	0.000866661036445053	0.000298779071258793	22.1169268552184	0.000579012417732474	0.000449807199319863	22.1169268552184	0.000290814842890393	0.000293164591139225	22.1169268552184	0.000416599433709457	0.000249750825565537	22.1169268552184	0.000216356416221596	0.000401803129109598	22.1169268552184	0.000680792736442061	0.000233799586189029	22.1169268552184	0.000811008584056493	0.000242739442500128	22.1169268552184	0.000915663195374913	0.000349186527834603
23.7552547687902	4.92046537293697E-5	0.000280321599724986	23.7552547687902	0.000567980354470794	0.000176132106559444	23.7552547687902	-0.000255917040477789	0.000497976156198285	23.7552547687902	0.000313120733480518	0.000267387880364875	23.7552547687902	0.00041971855027442	0.000314255726583575	23.7552547687902	0.00103207736550106	0.000458587645566264	23.7552547687902	0.000560250000795101	0.000181190175218392	23.7552547687902	0.000428733974221413	0.000208373178161503	23.7552547687902	0.000996699543709736	0.000233506385465921
25.393582682362	0.000401182932128471	0.000178158815304342	25.393582682362	0.000827507456998245	0.000250253451003802	25.393582682362	3.31649108452661E-5	0.000388018789035591	25.393582682362	0.000728759322138883	0.000181257439940441	25.393582682362	0.000777771803970558	0.00026017396956231	25.393582682362	0.000899604922363041	0.000416960148380285	25.393582682362	0.000366134877307767	0.000235093841324157	25.393582682362	0.000513831888095009	0.000176757147138599	25.393582682362	0.000164611514449746	0.000499188797099319
27.0319105959338	0.000245312188131985	0.000195307052449207	27.0319105959338	0.000345581138100302	0.000173255459858516	27.0319105959338	-0.000413442218338221	0.000216249196397628	27.0319105959338	0.000464744295389422	0.00019409982144645	27.0319105959338	0.000693299668397977	0.000185067206420563	27.0319105959338	0.00102562184326364	0.00033738336031821	27.0319105959338	7.41466624351062E-5	0.000262384253655868	27.0319105959338	-2.96390500133212E-5	0.00023007429265775	27.0319105959338	0.000212090742281361	0.00033160670126943
28.6702385095056	0.000513455895849822	0.000266017331003843	28.6702385095056	0.000280069367879959	0.000176087205582096	28.6702385095056	0.000908504614311881	0.00037892049092691	28.6702385095056	0.000566826892373522	0.000236195899613811	28.6702385095056	0.000821457080855363	0.000195683887367419	28.6702385095056	0.000270440654606958	0.000374487384237223	28.6702385095056	2.30790583859913E-5	0.000197705053275211	28.6702385095056	0.000397977459140108	0.00026144148203006	28.6702385095056	0.000180760382147938	0.000464808317952723
30.3085664230774	-5.60513658692907E-5	0.000262750591759984	30.3085664230774	5.81594441468231E-5	0.000270124877599556	30.3085664230774	0.000193446712232893	0.000447650862530512	30.3085664230774	0.000754106548517161	0.000198532056880719	30.3085664230774	0.000611732159744546	0.000227180991121403	30.3085664230774	0.000668576390495894	0.00047660622359745	30.3085664230774	0.000289447441370346	0.000191017065551636	30.3085664230774	0.000360593706508233	0.000221571352005617	30.3085664230774	0.000465612043989172	0.000294880095565935
31.9468943366492	-0.000110263486053239	0.000384880100152114	31.9468943366492	-3.4579190817511E-5	0.000373151555755317	31.9468943366492	0.000180586341158661	0.000564166498278279	31.9468943366492	0.000489700732948487	0.000233722306540046	31.9468943366492	0.000458210605322291	0.000251443178134777	31.9468943366492	0.000852205146793332	0.000511963045898118	31.9468943366492	0.00049164415604305	0.000138388918211599	31.9468943366492	0.000520711777549923	0.000220879305876154	31.9468943366492	0.00127307383198058	0.000311618017074208
34.4043862070069	0.00037531689950784	0.00019500783868629	34.4043862070069	0.000144760145275474	0.000195843530086304	34.4043862070069	0.000610302322588726	0.000310925956063841	34.4043862070069	0.000275713853047656	0.000186426235498098	34.4043862070069	0.000549560492136045	0.000198780747720902	34.4043862070069	0.000314304009206387	0.000344190821110489	34.4043862070069	0.000248532129752718	0.000125891656790748	34.4043862070069	0.000518566238812077	0.000154508048411846	34.4043862070069	0.000302458474826318	0.000279786961916672
37.6810420341505	0.00042413455126227	0.000200357907580804	37.6810420341505	0.000231512197478097	0.000180102748103043	37.6810420341505	0.00052443967445669	0.000410013248621039	37.6810420341505	0.000112769647378109	0.000195763481103987	37.6810420341505	1.165069384479E-5	0.000193582524608779	37.6810420341505	8.32100537335226E-5	0.000363496134908211	37.6810420341505	8.07123608278621E-5	0.00023801769342888	37.6810420341505	0.000129125879602482	0.000209354493146267	37.6810420341505	-2.36396206987839E-5	0.000386669939483946
40.9576978612941	0.000576348800882103	0.000194117808482518	40.9576978612941	0.000437167747054941	0.000176318398862172	40.9576978612941	0.000685854141536587	0.000283927154764164	40.9576978612941	0.000219905342370305	0.000133203324047897	40.9576978612941	0.000155314770007662	0.000153128880609759	40.9576978612941	6.80690527743534E-5	0.000348259504796961	40.9576978612941	0.000361945763836857	0.000186617309941586	40.9576978612941	0.00018660354450501	0.000222839559245521	40.9576978612941	0.000380839634299724	0.000162998194107459
44.2343536884377	-0.000208156342782901	0.000191094396572935	44.2343536884377	-5.8350476487394E-5	0.000145440366706471	44.2343536884377	-4.19144981505331E-5	0.000361503730210436	44.2343536884377	0.000257196053977105	0.000128620496362709	44.2343536884377	0.000143930942479245	0.000138668167249379	44.2343536884377	0.000325401345118429	0.000209285923525999	44.2343536884377	-0.000240503119591339	0.000158578682315908	44.2343536884377	-0.000207214934002904	0.000133727428789066	44.2343536884377	-0.000238537405263531	0.000264320120324986
47.5110095155813	0.000365347845470708	0.000207105087693001	47.5110095155813	0.000743977229675893	0.000134983982881815	47.5110095155813	0.000119537171113746	0.000342129850172158	47.5110095155813	0.000604464111599841	0.000185577107867163	47.5110095155813	0.000398354177258062	0.000192236482992251	47.5110095155813	0.00104973814673498	0.000357889938809001	47.5110095155813	-7.35522386093972E-5	0.000283293075069785	47.5110095155813	0.000259656120286195	0.000235735964356949	47.5110095155813	-0.000269731765277503	0.000333887956311608
50.7876653427249	0.000383229322721414	0.000274887149071339	50.7876653427249	0.000653420713741384	0.000228814958504931	50.7876653427249	0.000262002982685259	0.000363497402233522	50.7876653427249	0.000605395139705544	0.00029506129508986	50.7876653427249	0.000365925377834613	0.000285539613576016	50.7876653427249	0.000749842044956223	0.000363845839228637	50.7876653427249	-0.000176902496654763	0.000228469843760157	50.7876653427249	-3.65907781726162E-5	0.000231542043322815	50.7876653427249	-0.000119094752214003	0.000285386693494661
54.0643211698685	0.000295755005201676	0.000254640724687815	54.0643211698685	0.000271354436853589	0.000248580099635372	54.0643211698685	0.000726034103534675	0.000344296718266543	54.0643211698685	-7.01517522216861E-6	0.000197867888488412	54.0643211698685	0.000197320943131837	0.000161106813754405	54.0643211698685	0.000172614696084917	0.000270196122883329	54.0643211698685	0.000150588583686353	0.000244418013804221	54.0643211698685	8.90015835483796E-5	0.000290149356995815	54.0643211698685	-1.49332705651706E-5	0.000324268869790437
57.3409769970121	0.000574305397090478	0.0002543260482752	57.3409769970121	0.000295881112506442	0.000206638708589577	57.3409769970121	0.000620162202877458	0.000574983033820177	57.3409769970121	-0.00012395763384185	0.000219324090710251	57.3409769970121	-3.03762699210313E-5	0.000175714385967715	57.3409769970121	-0.000231790129338334	0.000246247811771237	57.3409769970121	-7.15883129080809E-6	0.000214289296229694	57.3409769970121	0.000237147847097935	0.00019041099059282	57.3409769970121	-2.29990494455928E-5	0.000276096341667959
60.6176328241557	0.000155136619694653	0.000210507485700407	60.6176328241557	0.000206069533369038	0.000201047463087266	60.6176328241557	-0.000140513154872923	0.000294908095681555	60.6176328241557	6.51589185800524E-5	0.00022866074495684	60.6176328241557	0.000178920394659033	0.000221940413503912	60.6176328241557	-0.000156189511854903	0.000376078171533241	60.6176328241557	0.000103428346458815	0.000224236837265918	60.6176328241557	0.00024576158393721	0.000169710556143687	60.6176328241557	0.000126556917554496	0.000329104823552099
63.8942886512993	0.000430591162058509	0.000213286114241504	63.8942886512993	0.000140370095174795	0.000245624856925197	63.8942886512993	0.000799030851948273	0.000359726439745652	63.8942886512993	-0.000211383661699946	0.000252417289060726	63.8942886512993	-0.000132678534657365	0.000257903879823898	63.8942886512993	0.000405985009065491	0.000305493150325295	63.8942886512993	-4.46807018302678E-5	0.000187311952395015	63.8942886512993	-5.21070760831814E-5	0.000250008267744146	63.8942886512993	-0.000137985692958215	0.000307380478456683
68.8092723920147	-0.000202552638775613	0.000209897672160626	68.8092723920147	-8.49738787534865E-5	0.000207569821683274	68.8092723920147	-0.000211697088761693	0.000398360839329956	68.8092723920147	0.000162891080537723	0.000120558085633848	68.8092723920147	0.000222133158199461	0.000157688736732478	68.8092723920147	5.73786125948968E-5	0.000190731831890955	68.8092723920147	-0.000142899674938052	0.000143744171003537	68.8092723920147	-8.44957289675873E-5	0.00013448850612063	68.8092723920147	-2.42016944711986E-5	0.000282988141630013
75.362584046302	-0.000114503596693527	0.000184194972463509	75.362584046302	-0.000164327969765302	0.000157769139630643	75.362584046302	0.000133137864701316	0.000222236137627381	75.362584046302	-0.000179426934045566	0.00017365354083269	75.362584046302	-3.91921246625919E-5	0.000212822101073662	75.362584046302	-0.000124878842611548	0.000243471874024482	75.362584046302	-0.000321539079969837	0.000170277163880142	75.362584046302	-0.000206298116621685	0.000178856972674251	75.362584046302	-3.58163027605998E-6	0.000245223914278465
81.9158957005892	-0.000141969643619787	0.000212814318241984	81.9158957005892	-0.000115021176560846	0.000164723170900142	81.9158957005892	-0.000282848291169987	0.000332353572271406	81.9158957005892	4.89431239998311E-5	0.000188825080932107	81.9158957005892	-2.75334406034974E-5	0.000171538438548464	81.9158957005892	0.000160830108975919	0.000279243340221853	81.9158957005892	-0.000287416989596593	0.000203383365115296	81.9158957005892	-0.000195001752476527	0.000147488084460887	81.9158957005892	-0.000459527502084461	0.000270542969155411
88.4692073548764	-0.000150230334889055	0.000115855246103937	88.4692073548764	-6.44760859611445E-5	0.000192600376028599	88.4692073548764	-0.000100727190897084	0.000187718373080196	88.4692073548764	-5.40085457351872E-5	0.00017341643360008	88.4692073548764	-0.000118747080944798	0.00017038800578531	88.4692073548764	0.000135983193300923	0.000218752080815082	88.4692073548764	-0.000153341558202833	0.00020753357462587	88.4692073548764	-0.000115487157302284	0.000195537841597963	88.4692073548764	-0.000320740707197251	0.000297360290821683
95.0225190091636	-2.99316052695582E-6	0.000154204069808011	95.0225190091636	-3.662822418955E-5	0.000141568077677588	95.0225190091636	1.18177009071814E-5	0.000275046839896748	95.0225190091636	7.27410829216797E-5	0.000205120897503388	95.0225190091636	4.08069268010596E-6	0.000190760894423872	95.0225190091636	0.000270550235942453	0.000302357080338319	95.0225190091636	-0.000145514302094416	0.000156821536167953	95.0225190091636	0.000190475523182584	0.000187346271761961	95.0225190091636	-0.000400856943161757	0.000234809021330076
